gloss_id,korean_meanings,cat_1,cat_2,cat_3,original_vd_idx,source
100434,['배당'],전문용어 수어,경제,,209-배당,fi
100435,['배당금'],전문용어 수어,경제,,209-배당금,fi
100436,['배당률'],전문용어 수어,경제,,209-배당률,fi
100437,['백지어음'],전문용어 수어,경제,,209-백지어음,fi
100438,['벤처기업'],전문용어 수어,경제,,209-벤처기업,fi
100439,['벤처기업2'],전문용어 수어,경제,,209-벤처기업2,fi
100440,['벤치마킹'],전문용어 수어,경제,,209-벤치마킹,fi
100441,['변동금리제'],전문용어 수어,경제,,209-변동금리제,fi
100442,['변동비'],전문용어 수어,경제,,209-변동비,fi
100443,['변동환율'],전문용어 수어,경제,,209-변동환율,fi
100444,['변동환율제'],전문용어 수어,경제,,209-변동환율제,fi
100445,['보수'],전문용어 수어,경제,,209-보수,fi
100446,['보증보험'],전문용어 수어,경제,,209-보증보험,fi
100447,['보증수표'],전문용어 수어,경제,,209-보증수표,fi
100448,['보통예금'],전문용어 수어,경제,,209-보통예금,fi
100449,['보통주'],전문용어 수어,경제,,209-보통주,fi
100450,['보험'],전문용어 수어,경제,,209-보험,fi
100451,['보험계약'],전문용어 수어,경제,,209-보험계약,fi
100452,['보험금'],전문용어 수어,경제,,209-보험금,fi
100453,['보험기간'],전문용어 수어,경제,,209-보험기간,fi
100454,['보험료'],전문용어 수어,경제,,209-보험료,fi
100455,['보험모집인'],전문용어 수어,경제,,209-보험모집인,fi
100456,['보험사고'],전문용어 수어,경제,,209-보험사고,fi
100457,['보험사업'],전문용어 수어,경제,,209-보험사업,fi
100458,['보험업'],전문용어 수어,경제,,209-보험업,fi
100459,['보험증서'],전문용어 수어,경제,,209-보험증서,fi
100460,['보험회사'],전문용어 수어,경제,,209-보험회사,fi
100461,['보호무역'],전문용어 수어,경제,,209-보호무역,fi
100462,['보호무역주의'],전문용어 수어,경제,,209-보호무역주의,fi
100463,['복리'],전문용어 수어,경제,,209-복리,fi
100464,['복리계산'],전문용어 수어,경제,,209-복리계산,fi
100465,['복식부기'],전문용어 수어,경제,,209-복식부기,fi
100466,['부기'],전문용어 수어,경제,,209-부기,fi
100467,['부도'],전문용어 수어,경제,,209-부도,fi
100468,['부도수표'],전문용어 수어,경제,,209-부도수표,fi
100469,['부도어음'],전문용어 수어,경제,,209-부도어음,fi
100470,['부도율'],전문용어 수어,경제,,209-부도율,fi
100471,['부동산감정'],전문용어 수어,경제,,209-부동산감정,fi
100472,['부동산담보'],전문용어 수어,경제,,209-부동산담보,fi
100473,['부동산피에프대출'],전문용어 수어,경제,,209-부동산피에프대출,fi
100474,['부동산피에프대출2'],전문용어 수어,경제,,209-부동산피에프대출2,fi
100475,['부실채권'],전문용어 수어,경제,,209-부실채권,fi
100476,['부양공제'],전문용어 수어,경제,,209-부양공제,fi
100477,['부채'],전문용어 수어,경제,,209-부채,fi
100478,['부채비율'],전문용어 수어,경제,,209-부채비율,fi
100479,['분업'],전문용어 수어,경제,,209-분업,fi
100480,['분할상환'],전문용어 수어,경제,,209-분할상환,fi
100481,['분할지급'],전문용어 수어,경제,,209-분할지급,fi
100482,['불경기'],전문용어 수어,경제,,209-불경기,fi
100483,['불량대출'],전문용어 수어,경제,,209-불량대출,fi
100484,['불로소득'],전문용어 수어,경제,,209-불로소득,fi
100485,['불변가격'],전문용어 수어,경제,,209-불변가격,fi
100486,['불완전고용'],전문용어 수어,경제,,209-불완전고용,fi
100487,['불황'],전문용어 수어,경제,,209-불황,fi
100488,['브랜드전략'],전문용어 수어,경제,,209-브랜드전략,fi
100489,['브랜드전략2'],전문용어 수어,경제,,209-브랜드전략2,fi
100490,['브로커'],전문용어 수어,경제,,209-브로커,fi
100491,['브로커2'],전문용어 수어,경제,,209-브로커2,fi
100492,['비관세장벽'],전문용어 수어,경제,,209-비관세장벽,fi
100493,['비수기'],전문용어 수어,경제,,209-비수기,fi
100494,['비용'],전문용어 수어,경제,,209-비용,fi
100495,['비자금'],전문용어 수어,경제,,209-비자금,fi
100496,['사기업'],전문용어 수어,경제,,209-사기업,fi
100497,['사망보험'],전문용어 수어,경제,,209-사망보험,fi
100498,['사무자동화'],전문용어 수어,경제,,209-사무자동화,fi
100499,['사양산업'],전문용어 수어,경제,,209-사양산업,fi
100500,['사업보고서'],전문용어 수어,경제,,209-사업보고서,fi
100501,['사업소득'],전문용어 수어,경제,,209-사업소득,fi
100502,['사채시장'],전문용어 수어,경제,,209-사채시장,fi
100503,['사회간접자본'],전문용어 수어,경제,,209-사회간접자본,fi
100504,['사회주의경제'],전문용어 수어,경제,,209-사회주의경제,fi
100505,['산업'],전문용어 수어,경제,,209-산업,fi
100506,['산업공황'],전문용어 수어,경제,,209-산업공황,fi
100507,['산업구조'],전문용어 수어,경제,,209-산업구조,fi
100508,['산업국가'],전문용어 수어,경제,,209-산업국가,fi
100509,['산업국유화'],전문용어 수어,경제,,209-산업국유화,fi
100510,['산업박람회'],전문용어 수어,경제,,209-산업박람회,fi
100511,['산업부문'],전문용어 수어,경제,,209-산업부문,fi
100512,['산업스파이'],전문용어 수어,경제,,209-산업스파이,fi
100513,['산재보험'],전문용어 수어,경제,,209-산재보험,fi
100514,['삼차산업'],전문용어 수어,경제,,209-삼차산업,fi
100515,['상거래'],전문용어 수어,경제,,209-상거래,fi
100516,['상공회의소'],전문용어 수어,경제,,209-상공회의소,fi
100517,['상권'],전문용어 수어,경제,,209-상권,fi
100518,['상업금융'],전문용어 수어,경제,,209-상업금융,fi
100519,['상업기관'],전문용어 수어,경제,,209-상업기관,fi
100520,['상업신용장'],전문용어 수어,경제,,209-상업신용장,fi
100521,['상업어음'],전문용어 수어,경제,,209-상업어음,fi
100522,['상업은행'],전문용어 수어,경제,,209-상업은행,fi
100523,['상업이윤'],전문용어 수어,경제,,209-상업이윤,fi
100524,['상업입지'],전문용어 수어,경제,,209-상업입지,fi
100525,['상업자금'],전문용어 수어,경제,,209-상업자금,fi
100526,['상업자본'],전문용어 수어,경제,,209-상업자본,fi
100527,['상여급제도'],전문용어 수어,경제,,209-상여급제도,fi
100528,['상인'],전문용어 수어,경제,,209-상인,fi
100529,['상장'],전문용어 수어,경제,,209-상장,fi
100530,['상장주'],전문용어 수어,경제,,209-상장주,fi
100531,['상장증권'],전문용어 수어,경제,,209-상장증권,fi
100532,['상장회사'],전문용어 수어,경제,,209-상장회사,fi
100533,['상종가'],전문용어 수어,경제,,209-상종가,fi
100534,['상표'],전문용어 수어,경제,,209-상표,fi
100535,['상품'],전문용어 수어,경제,,209-상품,fi
100536,['상품권'],전문용어 수어,경제,,209-상품권,fi
100537,['상품생산'],전문용어 수어,경제,,209-상품생산,fi
100538,['상품유통'],전문용어 수어,경제,,209-상품유통,fi
100539,['상한가'],전문용어 수어,경제,,209-상한가,fi
100540,['상환'],전문용어 수어,경제,,209-상환,fi
100541,['상회'],전문용어 수어,경제,,209-상회,fi
100542,['새마을금고'],전문용어 수어,경제,,209-새마을금고,fi
100543,['생게비'],전문용어 수어,경제,,209-생게비,fi
100544,['생명보험'],전문용어 수어,경제,,209-생명보험,fi
100545,['생명보험회사'],전문용어 수어,경제,,209-생명보험회사,fi
100546,['생산가'],전문용어 수어,경제,,209-생산가,fi
100547,['생산계획'],전문용어 수어,경제,,209-생산계획,fi
100548,['생산공정'],전문용어 수어,경제,,209-생산공정,fi
100549,['생산과잉'],전문용어 수어,경제,,209-생산과잉,fi
100550,['생산과정'],전문용어 수어,경제,,209-생산과정,fi
100551,['생산관리'],전문용어 수어,경제,,209-생산관리,fi
100552,['생산기술'],전문용어 수어,경제,,209-생산기술,fi
100553,['생산능력'],전문용어 수어,경제,,209-생산능력,fi
100554,['생산량'],전문용어 수어,경제,,209-생산량,fi
100555,['생산력'],전문용어 수어,경제,,209-생산력,fi
100556,['생산물'],전문용어 수어,경제,,209-생산물,fi
100557,['생산방법'],전문용어 수어,경제,,209-생산방법,fi
100558,['생산방식'],전문용어 수어,경제,,209-생산방식,fi
100559,['생산비'],전문용어 수어,경제,,209-생산비,fi
100560,['생산성'],전문용어 수어,경제,,209-생산성,fi
100561,['생산액'],전문용어 수어,경제,,209-생산액,fi
100562,['생산업'],전문용어 수어,경제,,209-생산업,fi
100563,['생산업2'],전문용어 수어,경제,,209-생산업2,fi
100564,['생산원가'],전문용어 수어,경제,,209-생산원가,fi
100565,['생산자'],전문용어 수어,경제,,209-생산자,fi
100566,['생산품'],전문용어 수어,경제,,209-생산품,fi
100567,['생활비'],전문용어 수어,경제,,209-생활비,fi
100568,['서민금융'],전문용어 수어,경제,,209-서민금융,fi
100569,['석유파동'],전문용어 수어,경제,,209-석유파동,fi
100570,['선도'],전문용어 수어,경제,,209-선도,fi
100571,['선수금'],전문용어 수어,경제,,209-선수금,fi
100572,['설비자금'],전문용어 수어,경제,,209-설비자금,fi
100573,['설비투자'],전문용어 수어,경제,,209-설비투자,fi
100574,['성과급'],전문용어 수어,경제,,209-성과급,fi
100575,['성수기'],전문용어 수어,경제,,209-성수기,fi
100576,['성장률'],전문용어 수어,경제,,209-성장률,fi
100577,['성장주'],전문용어 수어,경제,,209-성장주,fi
100578,['세계경제'],전문용어 수어,경제,,209-세계경제,fi
100579,['세계무역'],전문용어 수어,경제,,209-세계무역,fi
100580,['세계무역기구'],전문용어 수어,경제,,209-세계무역기구,fi
100581,['세계시장'],전문용어 수어,경제,,209-세계시장,fi
100582,['세계은행'],전문용어 수어,경제,,209-세계은행,fi
100583,['세입'],전문용어 수어,경제,,209-세입,fi
100584,['세입2'],전문용어 수어,경제,,209-세입2,fi
100585,['세출'],전문용어 수어,경제,,209-세출,fi
100586,['소득'],전문용어 수어,경제,,209-소득,fi
100587,['소득공제'],전문용어 수어,경제,,209-소득공제,fi
100588,['소득세'],전문용어 수어,경제,,209-소득세,fi
100589,['소득세의인적공제'],전문용어 수어,경제,,209-소득세의인적공제,fi
100590,['소득수준'],전문용어 수어,경제,,209-소득수준,fi
100591,['소득액'],전문용어 수어,경제,,209-소득액,fi
100592,['소매상업'],전문용어 수어,경제,,209-소매상업,fi
100593,['소매시세'],전문용어 수어,경제,,209-소매시세,fi
100594,['소매시장'],전문용어 수어,경제,,209-소매시장,fi
100595,['소비'],전문용어 수어,경제,,209-소비,fi
100596,['소비구조'],전문용어 수어,경제,,209-소비구조,fi
100597,['소비생활'],전문용어 수어,경제,,209-소비생활,fi
100598,['소비성향'],전문용어 수어,경제,,209-소비성향,fi
100599,['소비자'],전문용어 수어,경제,,209-소비자,fi
100600,['소비자가격'],전문용어 수어,경제,,209-소비자가격,fi
100601,['소비자가격조사'],전문용어 수어,경제,,209-소비자가격조사,fi
100602,['소비자교육'],전문용어 수어,경제,,209-소비자교육,fi
100603,['소비자금융'],전문용어 수어,경제,,209-소비자금융,fi
100604,['소비자물가'],전문용어 수어,경제,,209-소비자물가,fi
100605,['소비자물가지수'],전문용어 수어,경제,,209-소비자물가지수,fi
100606,['소비자보호법'],전문용어 수어,경제,,209-소비자보호법,fi
100607,['소비자보호운동'],전문용어 수어,경제,,209-소비자보호운동,fi
100608,['소비자실태조사'],전문용어 수어,경제,,209-소비자실태조사,fi
100609,['소비재'],전문용어 수어,경제,,209-소비재,fi
100610,['소비지출'],전문용어 수어,경제,,209-소비지출,fi
100611,['소액주주'],전문용어 수어,경제,,209-소액주주,fi
100612,['소액지폐'],전문용어 수어,경제,,209-소액지폐,fi
100613,['손익'],전문용어 수어,경제,,209-손익,fi
100614,['손익계산'],전문용어 수어,경제,,209-손익계산,fi
100615,['손익계산서'],전문용어 수어,경제,,209-손익계산서,fi
100616,['손익분기점'],전문용어 수어,경제,,209-손익분기점,fi
100617,['손해보험'],전문용어 수어,경제,,209-손해보험,fi
100618,['송금수표'],전문용어 수어,경제,,209-송금수표,fi
100619,['수수료'],전문용어 수어,경제,,209-수수료,fi
100620,['수요'],전문용어 수어,경제,,209-수요,fi
100621,['수요량'],전문용어 수어,경제,,209-수요량,fi
100622,['수요자'],전문용어 수어,경제,,209-수요자,fi
100623,['수익'],전문용어 수어,경제,,209-수익,fi
100624,['수익성'],전문용어 수어,경제,,209-수익성,fi
100625,['수익자부담'],전문용어 수어,경제,,209-수익자부담,fi
100626,['수익자부담금'],전문용어 수어,경제,,209-수익자부담금,fi
100627,['수입'],전문용어 수어,경제,,209-수입,fi
100628,['수입금지품목'],전문용어 수어,경제,,209-수입금지품목,fi
100629,['수입대체산업'],전문용어 수어,경제,,209-수입대체산업,fi
100630,['수입상'],전문용어 수어,경제,,209-수입상,fi
100631,['수입상2'],전문용어 수어,경제,,209-수입상2,fi
100632,['수입신용장'],전문용어 수어,경제,,209-수입신용장,fi
